publication,title,price,image_urls,state,link,address,lat,lng,size,desc
5 Jun 18:05,,485 €,,,http://www.custojusto.pt/Lisboa/Apartamentos/T1+Mobilado-9233806.htm?xtcr=182&,Lisboa Benfica,38.7510779,-9.202597200000014,T1,"
							
							Hall, sala com kitchenet, quart o com  2 camas, e
varanda fechada, wc. Apartamento mobilado e equipado, um lugar de
estacionamento.Junto ao Califa.
							
						"
5 Jun 18:09,,500 €,,,http://www.custojusto.pt/Lisboa/Apartamentos/T1+Lumiar+Com+moveis-9233855.htm?xtcr=181&,Lisboa ,38.831549,-9.174109499999986,T1,"
							
							Sala dupla, cozinha equipada, quarto comroupeiro e
varanda, estacionamento.
							
						"
5 Jun 18:23,,500 €,"http://77.91.202.130/images/6175430813-Apartamento+T2+Calcada+de+Carriche+Lisboa.jpg, http://77.91.202.130/images/6183954132-Apartamento+T2+Calcada+de+Carriche+Lisboa.jpg, http://77.91.202.130/images/6193565293-Apartamento+T2+Calcada+de+Carriche+Lisboa.jpg, http://77.91.202.130/images/6101000770-Apartamento+T2+Calcada+de+Carriche+Lisboa.jpg, http://77.91.202.130/images/6118047408-Apartamento+T2+Calcada+de+Carriche+Lisboa.jpg, http://77.91.202.130/images/6135094046-Apartamento+T2+Calcada+de+Carriche+Lisboa.jpg, http://77.91.202.130/images/6102088612-Apartamento+T2+Calcada+de+Carriche+Lisboa.jpg, http://77.91.202.130/images/6143617365-Apartamento+T2+Calcada+de+Carriche+Lisboa.jpg, http://77.91.202.130/images/6186233960-Apartamento+T2+Calcada+de+Carriche+Lisboa.jpg, http://77.91.202.130/images/6110611931-Apartamento+T2+Calcada+de+Carriche+Lisboa.jpg, http://77.91.202.130/images/6103280598-Apartamento+T2+Calcada+de+Carriche+Lisboa.jpg, http://77.91.202.130/images/6119135250-Apartamento+T2+Calcada+de+Carriche+Lisboa.jpg",,http://www.custojusto.pt/Lisboa/Apartamentos/Apartamento+T2+Calcada+de+Carriche+Lisboa-9233998.htm?xtcr=180&,Lisboa Lumiar,38.76867310000001,-9.16222110000001,T2,"
							
							REF DO-MI4980 Arrendamento de apartamento t2 (70m)
mobilado, na calçada de carriche. Divide-se em
hall, sala com varanda fechada, 2 quartos, 1 casa
de banho e cozinha totalmente equipada.
Apartamento pronto a habitar.
							
						"
5 Jun 21:42,,380 €,"http://77.91.202.130/images/6133149330-Apartamento+T1+em+Patio.jpg, http://77.91.202.130/images/6158719287-Apartamento+T1+em+Patio.jpg, http://77.91.202.130/images/6175765925-Apartamento+T1+em+Patio.jpg, http://77.91.202.130/images/6109859201-Apartamento+T1+em+Patio.jpg, http://77.91.202.130/images/6158615143-Apartamento+T1+em+Patio.jpg, http://77.91.202.130/images/6175661781-Apartamento+T1+em+Patio.jpg, http://77.91.202.130/images/6186569072-Apartamento+T1+em+Patio.jpg, http://77.91.202.130/images/6137708986-Apartamento+T1+em+Patio.jpg, http://77.91.202.130/images/6197372219-Apartamento+T1+em+Patio.jpg",,http://www.custojusto.pt/Lisboa/Apartamentos/Apartamento+T1+em+Patio-9236248.htm?xtcr=177&,Lisboa Lapa,38.709909,-9.161072600000011,T1,"
							
							Apartamento T1 em Pátio, renovado inserido em zona
de renome Tem aproveitamento de sótão com escada retractil,
para pequeno quarto / arrumos.Cozinha semi-equipadaPara mais informações contacte-nos:Rua de São Bento n 7b1200-815 LisboaTel:  218 027 191| 91 099 080 3E-mail: saobento@arrendanahora.comF302"
5 Jun 21:28,"
	
	Apartamento T2 Olaias Lisboa (IV-HA-0377-0211)
	
",500 €,"http://77.91.202.130/images/6103453824-Apartamento+T2+Olaias+Lisboa+IV+HA+0377+0211+.jpg, http://77.91.202.130/images/6137055251-Apartamento+T2+Olaias+Lisboa+IV+HA+0377+0211+.jpg, http://77.91.202.130/images/6111977143-Apartamento+T2+Olaias+Lisboa+IV+HA+0377+0211+.jpg, http://77.91.202.130/images/6145578570-Apartamento+T2+Olaias+Lisboa+IV+HA+0377+0211+.jpg, http://77.91.202.130/images/6162625208-Apartamento+T2+Olaias+Lisboa+IV+HA+0377+0211+.jpg, http://77.91.202.130/images/6179671846-Apartamento+T2+Olaias+Lisboa+IV+HA+0377+0211+.jpg, http://77.91.202.130/images/6196718484-Apartamento+T2+Olaias+Lisboa+IV+HA+0377+0211+.jpg, http://77.91.202.130/images/6105241803-Apartamento+T2+Olaias+Lisboa+IV+HA+0377+0211+.jpg, http://77.91.202.130/images/6147858398-Apartamento+T2+Olaias+Lisboa+IV+HA+0377+0211+.jpg, http://77.91.202.130/images/6176304176-Apartamento+T2+Olaias+Lisboa+IV+HA+0377+0211+.jpg, http://77.91.202.130/images/6164905036-Apartamento+T2+Olaias+Lisboa+IV+HA+0377+0211+.jpg",,http://www.custojusto.pt/Lisboa/Apartamentos/Apartamento+T2+Olaias+Lisboa+IV+HA+0377+0211+-9236114.htm?xtcr=178&,Lisboa Alto do Pina,38.741539,-9.127629500000012,T2,"
							
							(IV-HA-0377-0211) Apartamento T2 com 65m
recuperado há 2 anos, sem mobilia e cozinha com
esquentador. Acesso a varanda na zona de 1 quarto.
Sito em zona tranquila com algum comércio de rua.
A 5 min. a pé metro das Olaias. Disponibilidade
Imediata.
							
						"
5 Jun 18:58,,450 €,"http://77.91.202.130/images/6122947325-T2+em+Sao+Joao+remodelado.jpg, http://77.91.202.130/images/6191133877-T2+em+Sao+Joao+remodelado.jpg, http://77.91.202.130/images/6127015132-T2+em+Sao+Joao+remodelado.jpg, http://77.91.202.130/images/6129294960-T2+em+Sao+Joao+remodelado.jpg, http://77.91.202.130/images/6185486379-T2+em+Sao+Joao+remodelado.jpg, http://77.91.202.130/images/6178751039-T2+em+Sao+Joao+remodelado.jpg, http://77.91.202.130/images/6170227720-T2+em+Sao+Joao+remodelado.jpg, http://77.91.202.130/images/6106600824-T2+em+Sao+Joao+remodelado.jpg",,http://www.custojusto.pt/Lisboa/Apartamentos/T2+em+Sao+Joao+remodelado-9234038.htm?xtcr=179&,Lisboa São João,38.728989,-9.122096199999987,T2,"
							
							T2 em zona tipica da cidade. O apartamento está
remodelado e têm a cozinha equipada. A zona é
sossegada e está bem servida de comércio, serviços
e transportes publicos.
							
						"
5 Jun 21:43,"
	
	T1+1 remodelado e cozinha equipada no Bairro Alto
	
",400 €,"http://77.91.202.130/images/6177241472-T1+1+remodelado+e+cozinha+equipada+no+Bairro+Alto.jpg, http://77.91.202.130/images/6121050053-T1+1+remodelado+e+cozinha+equipada+no+Bairro+Alto.jpg, http://77.91.202.130/images/6129573372-T1+1+remodelado+e+cozinha+equipada+no+Bairro+Alto.jpg, http://77.91.202.130/images/6145428024-T1+1+remodelado+e+cozinha+equipada+no+Bairro+Alto.jpg, http://77.91.202.130/images/6189236605-T1+1+remodelado+e+cozinha+equipada+no+Bairro+Alto.jpg",,http://www.custojusto.pt/Lisboa/Apartamentos/T1+1+remodelado+e+cozinha+equipada+no+Bairro+Alto-9236254.htm?xtcr=176&,Lisboa Encarnação,38.7097745,-9.143539799999985,T1,"
							
							Apartamento com 2+1 Assoalhadas num rés do chão.
Remodelado.Acabamentos e equipamentos:Pavimento em cerâmico, cozinha equipada com forno,
placa, exaustor e esquentador.Áreas e descrição aproximadas:Sala (18m2); Quarto (12m2); Quarto Interior
(11m2); Cozinha (10m2); 1 WC Completo com poliban.ref:1887
							
						"
5 Jun 22:28,,450 €,"http://77.91.202.130/images/6184225311-T1+Mouraria+mobilado+e+equipado.jpg, http://77.91.202.130/images/6101376093-T1+Mouraria+mobilado+e+equipado.jpg, http://77.91.202.130/images/6109795268-T1+Mouraria+mobilado+e+equipado.jpg, http://77.91.202.130/images/6187205276-T1+Mouraria+mobilado+e+equipado.jpg, http://77.91.202.130/images/6180961785-T1+Mouraria+mobilado+e+equipado.jpg, http://77.91.202.130/images/6191168939-T1+Mouraria+mobilado+e+equipado.jpg, http://77.91.202.130/images/6155391828-T1+Mouraria+mobilado+e+equipado.jpg, http://77.91.202.130/images/6158863642-T1+Mouraria+mobilado+e+equipado.jpg",,http://www.custojusto.pt/Lisboa/Apartamentos/T1+Mouraria+mobilado+e+equipado-9236809.htm?xtcr=174&,Lisboa Socorro,38.71573,-9.13385489999996,T1,"
							
							Travessa do Terreirinho, 3 andar sem elevador,
pavimento madeira env. 1 wc, cozinha equipada,
muito soalheira.917224164Socorro1100-601www.7colinas.tk"
5 Jun 22:43,,380 €,"http://77.91.202.130/images/6176581546-T1+Sapadores+remodelado.jpg, http://77.91.202.130/images/6189068528-T1+Sapadores+remodelado.jpg, http://77.91.202.130/images/6149327754-T1+Sapadores+remodelado.jpg, http://77.91.202.130/images/6168654220-T1+Sapadores+remodelado.jpg, http://77.91.202.130/images/6163006722-T1+Sapadores+remodelado.jpg, http://77.91.202.130/images/6197099998-T1+Sapadores+remodelado.jpg, http://77.91.202.130/images/6187488837-T1+Sapadores+remodelado.jpg, http://77.91.202.130/images/6130105432-T1+Sapadores+remodelado.jpg",,http://www.custojusto.pt/Lisboa/Apartamentos/T1+Sapadores+remodelado-9236873.htm?xtcr=173&,Lisboa Santa Engrácia,38.7188169,-9.11932969999998,T1,"
							
							Rua Vale Sto. António, R/C, pavimento mosaico, 1
wc, cozinha, arrecadação. 917224164 Santa Engrácia 1170-379 "
6 Jun 09:31,,450 €,"http://77.91.202.130/images/0510383713-Apartamento+mobilado.jpg, http://77.91.202.130/images/0595020910-Apartamento+mobilado.jpg, http://77.91.202.130/images/0577974272-Apartamento+mobilado.jpg, http://77.91.202.130/images/0563207462-Apartamento+mobilado.jpg, http://77.91.202.130/images/0591057247-Apartamento+mobilado.jpg, http://77.91.202.130/images/0550720480-Apartamento+mobilado.jpg",,http://www.custojusto.pt/Lisboa/Apartamentos/Apartamento+mobilado-8578398.htm?xtcr=172&,Lisboa ,38.7252993,-9.150036399999976,T2,"
							
							3 Assoalhadas, cozinha, casa de banho e terraço,
Disponível a partir do mês de Maio. totalmente
mobilado, e apetrechado com roupas de cama,
atoalhados de banho, loiças e electrodomésticos,
situado em rés do chão alto (por baixo existe um
armazém sem movimento. Situado na Charneca do
Lumiar, em Lisboa. A 2 minutos (a pé) de 5
carreiras de autocarro e praça de táxis, a um
minuto (de carro) da saída / entrada do Eixo Norte
Sul, do Alto do Lumiar NORTE, e próximo da estação
do metro da Ameixoeira. Contactar Carlos Alves:
912788175 
							
						"
6 Jun 10:20,,475 €,"http://77.91.202.130/images/6125424101-T2+Penha+de+Franca+bom+estado.jpg, http://77.91.202.130/images/6178843843-T2+Penha+de+Franca+bom+estado.jpg, http://77.91.202.130/images/6141978890-T2+Penha+de+Franca+bom+estado.jpg, http://77.91.202.130/images/6112445270-T2+Penha+de+Franca+bom+estado.jpg, http://77.91.202.130/images/6142083034-T2+Penha+de+Franca+bom+estado.jpg, http://77.91.202.130/images/6164881314-T2+Penha+de+Franca+bom+estado.jpg, http://77.91.202.130/images/6116021228-T2+Penha+de+Franca+bom+estado.jpg, http://77.91.202.130/images/6167161142-T2+Penha+de+Franca+bom+estado.jpg",,http://www.custojusto.pt/Lisboa/Apartamentos/T2+Penha+de+Franca+bom+estado-9238114.htm?xtcr=171&,Lisboa Penha de França,38.7259582,-9.127629500000012,T2,"
							
							Rua Enfermeiras da Grande Guerra, 2 andar sem
elevador, pavimento tábua corrida, despensa, 1 wc,
cozinha, gás canalizado, muito soalheira. 917224164 Penha de França 1170-119
							
						"
6 Jun 11:44,,450 €,,,http://www.custojusto.pt/Lisboa/Apartamentos/Benfica-7456853.htm?xtcr=169&,Lisboa Benfica,38.7496837,-9.201925200000005,T2,"
							
							Benfica 3 assoalhadas, cozinha, wall, wc  e grande
varanda, EUR450,00/mês.Telef. 919024870
							
						"
6 Jun 10:31,,470 €,"http://77.91.202.130/images/0590489083-T1+mobilado+e+equipado.jpg, http://77.91.202.130/images/0538857320-T1+mobilado+e+equipado.jpg, http://77.91.202.130/images/0572950596-T1+mobilado+e+equipado.jpg, http://77.91.202.130/images/0587717406-T1+mobilado+e+equipado.jpg, http://77.91.202.130/images/0530334001-T1+mobilado+e+equipado.jpg, http://77.91.202.130/images/0547380639-T1+mobilado+e+equipado.jpg",,http://www.custojusto.pt/Lisboa/Apartamentos/T1+mobilado+e+equipado-8583321.htm?xtcr=170&,Lisboa Ajuda,38.7037803,-9.194728499999997,T1,"
							
							perto de:- U. Lusíada- Fac. de Ciências Médicas- Inst. de Agronomia- Fac. de Arquitectura- Fac. de VeterináriaDivisões: 1 Casas de banho, Kitchenette, 1
Quartos, 1 Varanda fechadaExtras: Prédio com elevador, 1 Roupeiros,
Totalmente mobilado"
6 Jun 12:00,,450 €,"http://77.91.202.130/images/6186828911-Ajuda+2+ass+Varanda+Predio+com+elevador.jpg, http://77.91.202.130/images/6195352230-Ajuda+2+ass+Varanda+Predio+com+elevador.jpg, http://77.91.202.130/images/6146983993-Ajuda+2+ass+Varanda+Predio+com+elevador.jpg, http://77.91.202.130/images/6163538782-Ajuda+2+ass+Varanda+Predio+com+elevador.jpg, http://77.91.202.130/images/6172553950-Ajuda+2+ass+Varanda+Predio+com+elevador.jpg, http://77.91.202.130/images/6114678696-Ajuda+2+ass+Varanda+Predio+com+elevador.jpg, http://77.91.202.130/images/6191388567-Ajuda+2+ass+Varanda+Predio+com+elevador.jpg, http://77.91.202.130/images/6106647226-Ajuda+2+ass+Varanda+Predio+com+elevador.jpg",,http://www.custojusto.pt/Lisboa/Apartamentos/Ajuda+2+ass+Varanda+Predio+com+elevador-9239518.htm?xtcr=168&,Lisboa Ajuda,38.71131159999999,-9.198212300000022,T1,"
							
							Apartamento de 2 assoalhadas composto por Sala com
Varanda, Quarto amplo, Cozinha, W.c. com janela e
Despensa. Prédio com elevador. Muita luz.
							
						"
6 Jun 13:08,,420 €,"http://77.91.202.130/images/6103811616-T+0+Com+Terraco+Campo+de+Ourique+.jpg, http://77.91.202.130/images/6151688004-T+0+Com+Terraco+Campo+de+Ourique+.jpg, http://77.91.202.130/images/6172102312-T+0+Com+Terraco+Campo+de+Ourique+.jpg, http://77.91.202.130/images/6109563258-T+0+Com+Terraco+Campo+de+Ourique+.jpg, http://77.91.202.130/images/6180625631-T+0+Com+Terraco+Campo+de+Ourique+.jpg, http://77.91.202.130/images/6116998735-T+0+Com+Terraco+Campo+de+Ourique+.jpg, http://77.91.202.130/images/6126118047-T+0+Com+Terraco+Campo+de+Ourique+.jpg, http://77.91.202.130/images/6157931495-T+0+Com+Terraco+Campo+de+Ourique+.jpg",,http://www.custojusto.pt/Lisboa/Apartamentos/T+0+Com+Terraco+Campo+de+Ourique+-9240535.htm?xtcr=165&,Lisboa Santa Isabel,38.7207523,-9.16083720000006,T0,"
							
							Descrição do imóvelT0  30m2 de área com terraço com 30m2  ,localizado
na zona na zona Campo de Ourique Lisboa muito bem
servido de comércio e serviços.Descrição do interiorA casa é composta por um corredor pequeno á
entrada, WC pequeno, sala, cozinha independente
com boas dimensões. Cozinha está equipada. Imóvel
não esta mobilado.Descrição das redondezasApartamento localizado numa zona com grande oferta
de comércio e serviços, escolas ,mercado etc... 
Boa oferta de transportes públicos."
6 Jun 12:29,,400 €,"http://77.91.202.130/images/6131395371-Apartamento+T2+em+SACAVEM.jpg, http://77.91.202.130/images/6159737005-Apartamento+T2+em+SACAVEM.jpg, http://77.91.202.130/images/6126343866-Apartamento+T2+em+SACAVEM.jpg, http://77.91.202.130/images/6162120977-Apartamento+T2+em+SACAVEM.jpg, http://77.91.202.130/images/6194530418-Apartamento+T2+em+SACAVEM.jpg, http://77.91.202.130/images/6137147013-Apartamento+T2+em+SACAVEM.jpg, http://77.91.202.130/images/6100282060-Apartamento+T2+em+SACAVEM.jpg, http://77.91.202.130/images/6118416540-Apartamento+T2+em+SACAVEM.jpg, http://77.91.202.130/images/6154789644-Apartamento+T2+em+SACAVEM.jpg, http://77.91.202.130/images/6154893788-Apartamento+T2+em+SACAVEM.jpg, http://77.91.202.130/images/6157173616-Apartamento+T2+em+SACAVEM.jpg, http://77.91.202.130/images/6182743573-Apartamento+T2+em+SACAVEM.jpg",,http://www.custojusto.pt/Lisboa/Apartamentos/Apartamento+T2+em+SACAVEM-9188687.htm?xtcr=166&,Lisboa ,38.7252993,-9.150036399999976,T2,"
							
							Arrendamos apartamento com 2 quartos, sala com
varanda, cozinha com marquise, casa de banho,RENDA  EUR  400,00REF  P-2998MEDURBANA"
6 Jun 12:16,,380 €,"http://77.91.202.130/images/6276180417-T1+Alcantara+Lisboa.jpg, http://77.91.202.130/images/6284703736-T1+Alcantara+Lisboa.jpg, http://77.91.202.130/images/6293227055-T1+Alcantara+Lisboa.jpg, http://77.91.202.130/images/6272812747-T1+Alcantara+Lisboa.jpg, http://77.91.202.130/images/6289859385-T1+Alcantara+Lisboa.jpg, http://77.91.202.130/images/6298382704-T1+Alcantara+Lisboa.jpg",,http://www.custojusto.pt/Lisboa/Apartamentos/T1+Alcantara+Lisboa-9239342.htm?xtcr=167&,Lisboa Alcantara,38.7021963,-9.171659999999974,T1,"
							
							Alugo T1 remodelado em Alcântara, perto da estação
dos elétricos de Sto. Amaro e Instituto Superior
de Agronomia.Totalmente equipado - Maq. Lavar, Frigorífico,
Placa, Termoacumulador, etc.1 Cozinha, 1 Quarto e 1 WC.Perto de comércio e transportes.
							
						"
8 Jun 17:09,"
	
	Ajuda 2 ass. Cozinha equipada e pequeno logradouro
	
",450 €,"http://77.91.202.130/images/6300523265-Ajuda+2+ass+Cozinha+equipada+e+pequeno+logradouro.jpg, http://77.91.202.130/images/6328864899-Ajuda+2+ass+Cozinha+equipada+e+pequeno+logradouro.jpg, http://77.91.202.130/images/6368709817-Ajuda+2+ass+Cozinha+equipada+e+pequeno+logradouro.jpg, http://77.91.202.130/images/6394279774-Ajuda+2+ass+Cozinha+equipada+e+pequeno+logradouro.jpg, http://77.91.202.130/images/6328373050-Ajuda+2+ass+Cozinha+equipada+e+pequeno+logradouro.jpg, http://77.91.202.130/images/6345419688-Ajuda+2+ass+Cozinha+equipada+e+pequeno+logradouro.jpg, http://77.91.202.130/images/6339176197-Ajuda+2+ass+Cozinha+equipada+e+pequeno+logradouro.jpg, http://77.91.202.130/images/6355134993-Ajuda+2+ass+Cozinha+equipada+e+pequeno+logradouro.jpg",,http://www.custojusto.pt/Lisboa/Apartamentos/Ajuda+2+ass+Cozinha+equipada+e+pequeno+logradouro-9265436.htm?xtcr=140&,Lisboa Ajuda,38.71131159999999,-9.198212300000022,T1,"
							
							Apartamento de 2 assoalhadas recuperadas assim
como o prédio. Quarto, Cozinha equipada mas sem
máquina de lavar roupa, Sala, w.c., despensa  e
pequeno terraço.
							
						"
6 Jun 15:26,"
	
	Ajuda 3 ass. Sala Ampla Arrecadação e elevador
	
",500 €,"http://77.91.202.130/images/6298660074-Ajuda+3+ass+Sala+Ampla+Arrecadacao+e+elevador.jpg, http://77.91.202.130/images/6249799988-Ajuda+3+ass+Sala+Ampla+Arrecadacao+e+elevador.jpg, http://77.91.202.130/images/6275369945-Ajuda+3+ass+Sala+Ampla+Arrecadacao+e+elevador.jpg, http://77.91.202.130/images/6217986540-Ajuda+3+ass+Sala+Ampla+Arrecadacao+e+elevador.jpg, http://77.91.202.130/images/6235033178-Ajuda+3+ass+Sala+Ampla+Arrecadacao+e+elevador.jpg, http://77.91.202.130/images/6203815723-Ajuda+3+ass+Sala+Ampla+Arrecadacao+e+elevador.jpg, http://77.91.202.130/images/6277649773-Ajuda+3+ass+Sala+Ampla+Arrecadacao+e+elevador.jpg, http://77.91.202.130/images/6246432318-Ajuda+3+ass+Sala+Ampla+Arrecadacao+e+elevador.jpg, http://77.91.202.130/images/6233945336-Ajuda+3+ass+Sala+Ampla+Arrecadacao+e+elevador.jpg, http://77.91.202.130/images/6242468655-Ajuda+3+ass+Sala+Ampla+Arrecadacao+e+elevador.jpg",,http://www.custojusto.pt/Lisboa/Apartamentos/Ajuda+3+ass+Sala+Ampla+Arrecadacao+e+elevador-9242186.htm?xtcr=163&,Lisboa Ajuda,38.71131159999999,-9.198212300000022,T2,"
							
							Apartamento de 3 assoalhadas composto por Sala
ampla (20m2), 2 Quartos, Cozinha equipada com
placa, forno, exaustor e esquentador, Wc., Hall de
Entrada com Roupeiros Embutidos e Arrecadação no
Sotão. Prédio com elevador entre a Calçada da
Ajuda e a Boa-Hora
							
						"
6 Jun 14:09,,500 €,"http://77.91.202.130/images/0560019209-T1+na+Junqueira+com+os+consumos+incluidos.jpg, http://77.91.202.130/images/0566754549-T1+na+Junqueira+com+os+consumos+incluidos.jpg, http://77.91.202.130/images/0500847825-T1+na+Junqueira+com+os+consumos+incluidos.jpg",,http://www.custojusto.pt/Lisboa/Apartamentos/T1+na+Junqueira+com+os+consumos+incluidos-8582431.htm?xtcr=164&,Lisboa Santa Maria de Belém, 'http://77.91.202.130/images/0569034377-T1+na+Junqueira+com+os+consumos+incluidos.jpg', ,T1,"
							
							Junqueira (À univ. Lusíada)T1 remodeladoMobilado e equipadoConsumos de água e electricidade incluídosExcelente localizaçãoEUR 500,00/mês"
6 Jun 15:33,"
	
	Benfica 2 ass. Sala-25m2 Junto Igreja de Benfica
	
",450 €,"http://77.91.202.130/images/6225450888-Benfica+2+ass+Sala+25m2+Junto+Igreja+de+Benfica.jpg, http://77.91.202.130/images/6260632006-Benfica+2+ass+Sala+25m2+Junto+Igreja+de+Benfica.jpg, http://77.91.202.130/images/6276590802-Benfica+2+ass+Sala+25m2+Junto+Igreja+de+Benfica.jpg, http://77.91.202.130/images/6286201963-Benfica+2+ass+Sala+25m2+Junto+Igreja+de+Benfica.jpg, http://77.91.202.130/images/6237341877-Benfica+2+ass+Sala+25m2+Junto+Igreja+de+Benfica.jpg, http://77.91.202.130/images/6278870630-Benfica+2+ass+Sala+25m2+Junto+Igreja+de+Benfica.jpg, http://77.91.202.130/images/6271435153-Benfica+2+ass+Sala+25m2+Junto+Igreja+de+Benfica.jpg, http://77.91.202.130/images/6221487225-Benfica+2+ass+Sala+25m2+Junto+Igreja+de+Benfica.jpg",,http://www.custojusto.pt/Lisboa/Apartamentos/Benfica+2+ass+Sala+25m2+Junto+Igreja+de+Benfica-9242319.htm?xtcr=162&,Lisboa Benfica,38.7510779,-9.202597200000013,T1,"
							
							Apartamento de 2 assoalhadas, composto por Sala
ampla -25m2, Quarto com roupeiro embutido,
Cozinha, W.c. e Marquise.  Muita Luz. Prédio com
elevador junto à Estrada de Benfica (Igreja de
Benfica e ao Café Nilo).
							
						"
8 Jun 20:54,,350 €,"http://77.91.202.130/images/6388169298-Alcantara+Terra+2+assoalhadas.jpg, http://77.91.202.130/images/6322262574-Alcantara+Terra+2+assoalhadas.jpg, http://77.91.202.130/images/6356847699-Alcantara+Terra+2+assoalhadas.jpg, http://77.91.202.130/images/6365371018-Alcantara+Terra+2+assoalhadas.jpg, http://77.91.202.130/images/6390940975-Alcantara+Terra+2+assoalhadas.jpg, http://77.91.202.130/images/6316019083-Alcantara+Terra+2+assoalhadas.jpg",,http://www.custojusto.pt/Lisboa/Apartamentos/Alcantara+Terra+2+assoalhadas-9266766.htm?xtcr=138&,Lisboa Alcantara,38.7021963,-9.171659999999974,T1,"
							
							Pequeno apartamento de 2 assoalhadas em óptimo
estado de conservação composto por Sala, Quarto,
Cozinha equipada com placa, esquentador e
exaustor, w.c. com poliban. Janelas novas,1 andar
em prédio também recuperado. Localizado junto à
Estação de Alcântara Mar e Palácio das
Necessidades. 
							
						"
8 Jun 20:47,,500 €,"http://77.91.202.130/images/6317986479-Ajuda+Calcada+da+Ajuda+Vista+Desafogada.jpg, http://77.91.202.130/images/6343556436-Ajuda+Calcada+da+Ajuda+Vista+Desafogada.jpg, http://77.91.202.130/images/6369126393-Ajuda+Calcada+da+Ajuda+Vista+Desafogada.jpg, http://77.91.202.130/images/6328789626-Ajuda+Calcada+da+Ajuda+Vista+Desafogada.jpg, http://77.91.202.130/images/6354359583-Ajuda+Calcada+da+Ajuda+Vista+Desafogada.jpg, http://77.91.202.130/images/6379929540-Ajuda+Calcada+da+Ajuda+Vista+Desafogada.jpg, http://77.91.202.130/images/6388452859-Ajuda+Calcada+da+Ajuda+Vista+Desafogada.jpg, http://77.91.202.130/images/6395784192-Ajuda+Calcada+da+Ajuda+Vista+Desafogada.jpg, http://77.91.202.130/images/6321354149-Ajuda+Calcada+da+Ajuda+Vista+Desafogada.jpg, http://77.91.202.130/images/6322546135-Ajuda+Calcada+da+Ajuda+Vista+Desafogada.jpg, http://77.91.202.130/images/6339592773-Ajuda+Calcada+da+Ajuda+Vista+Desafogada.jpg",,http://www.custojusto.pt/Lisboa/Apartamentos/Ajuda+Calcada+da+Ajuda+Vista+Desafogada-9266719.htm?xtcr=139&,Lisboa Ajuda,38.71131159999999,-9.198212300000022,T2,"
							
							Apartamento de 3 assoalhadas composto por Sala, 2
Quartos (1 deles interior e de passagem para a
sala), Cozinha, 2 W.cs ( 1 completo e outro social
ambos com janela), Marquise e Corredor.
Apartamento com excelente vista desafogada, bonito
chão em tábua corrida. 2 andar sem elevador. Muita
luz.
							
						"
8 Jun 21:42,,450 €,"http://77.91.202.130/images/6335148601-Apartamento+T1+Nossa+Senhora+de+Fatima+Lisboa.jpg, http://77.91.202.130/images/6343671920-Apartamento+T1+Nossa+Senhora+de+Fatima+Lisboa.jpg, http://77.91.202.130/images/6360718558-Apartamento+T1+Nossa+Senhora+de+Fatima+Lisboa.jpg, http://77.91.202.130/images/6386884508-Apartamento+T1+Nossa+Senhora+de+Fatima+Lisboa.jpg, http://77.91.202.130/images/6395407827-Apartamento+T1+Nossa+Senhora+de+Fatima+Lisboa.jpg, http://77.91.202.130/images/6369241877-Apartamento+T1+Nossa+Senhora+de+Fatima+Lisboa.jpg, http://77.91.202.130/images/6377765196-Apartamento+T1+Nossa+Senhora+de+Fatima+Lisboa.jpg, http://77.91.202.130/images/6394811834-Apartamento+T1+Nossa+Senhora+de+Fatima+Lisboa.jpg",,http://www.custojusto.pt/Lisboa/Apartamentos/Apartamento+T1+Nossa+Senhora+de+Fatima+Lisboa-9266973.htm?xtcr=137&,Lisboa N Sra de Fátima,38.7252993,-9.150036399999976,T1,"
							
							REF ML-AP0257/A/1028 Apartamento T1,50m, s
mobilia, cozinha equipada, quarto com 12m, salacom
18m, cozinha 10m, wc completa com janela,
despensa, chão em tacos, Terraço com 40m, Bom
estado e pronto a entrar, junto ao mercado do B de
Santos e perto do metro da Praça de Espanha.
							
						"
